Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-739.7364	-809.5511	69.81478	0.0517394	0.0043002	0.0224765	0.00438046	0.00249177	0.000173163	0.000824829	0.0040929	0.00270736	0.00828111	0.00112926	9.17934e-05	0.00543638	0.00589205	0.0132632	0.00259817	0.0102639	0.0111211	0.0120606	0.0347095	0.00351248	0.00548692	0.0137034	0.00802851	0.00111552	0.00100293	0.00205913	0.00338165	0.0201964	0.0114301	0.00380891	3.95656e-05	0.0120125	0.0594846	0.0147143	0.0176713	0.00462051	0.00651135	0.00448121	0.00191569	0.00300559	0.00134483	0.0042832	0.00704791	0.0729029	0.00918178	0.00542078	0.00763291	0.00642461	0.00513335	0.00345296	0.5356867	1.464313	0.0330321	0.189532	0.595182	1.68016	5.27617	30.2736	2.465864	2.733525	0.0996826	0.00828488	0.0433039	0.00843952	0.00480072	0.000333621	0.00158914	0.0078855	0.00521607	0.0159546	0.00217566	0.000176852	0.0104739	0.0113518	0.0255533	0.00500571	0.0197748	0.0214262	0.0232363	0.0668724	0.00676724	0.0105712	0.0264014	0.0154679	0.00214919	0.00193227	0.00396717	0.00651518	0.0389109	0.0220215	0.00733835	7.62281e-05	0.0231436	0.114605	0.028349	0.0340461	0.00890199	0.012545	0.00863362	0.00369082	0.00579066	0.00259098	0.00825214	0.0135787	0.140457	0.0176899	0.0104438	0.0147058	0.0123778	0.00989006	0.00665257	0.14113	0.85887	0.1411301	0.5190417
396	-748.8706	-819.3227	70.4521	0.0367265	0.00240176	0.0186744	0.0213154	0.00635653	0.0011981	0.000251614	0.00731432	0.000276541	0.0119822	0.00876168	0.00157337	0.00347102	0.00202371	0.03366	0.00260775	0.00453453	0.00899258	0.00710568	0.00768693	0.00281674	0.00699848	0.0186457	0.000751825	0.000239958	0.00107497	0.000846211	0.00352476	0.00752675	0.0114647	0.0116324	0.000756889	0.00521332	0.0325347	0.00753469	0.00309209	0.0148908	0.000733229	0.00719492	0.00265401	0.00334409	0.0030507	0.0134352	0.000862857	0.0214005	0.010829	0.00785812	0.00201654	0.0020636	0.00461494	0.00923689	0.7769529	1.223047	0.0332356	0.1901	0.595739	1.67859	5.26039	30.0882	2.461423	1.574159	0.0905142	0.00591925	0.0460239	0.0525329	0.015666	0.00295276	0.000620114	0.0180265	0.000681549	0.0295308	0.0215936	0.00387764	0.00855449	0.00498752	0.0829565	0.00642692	0.0111756	0.0221626	0.0175123	0.0189448	0.00694198	0.0172481	0.0459531	0.00185291	0.000591387	0.00264931	0.00208553	0.00868694	0.01855	0.0282552	0.0286687	0.00186539	0.0128485	0.0801832	0.0185696	0.00762058	0.0366992	0.00180708	0.0177322	0.00654093	0.00824167	0.00751858	0.0331116	0.00212655	0.0527426	0.0266887	0.0193667	0.00496985	0.00508584	0.0113737	0.0227647	0.175889	0.824111	0.1758892	0.4057543
432	-741.6042	-812.3016	70.69736	0.0353841	0.0031613	0.0168864	0.02487	0.00259324	0.00040662	0.00252864	0.00158512	0.0056571	0.0166321	0.00273204	0.000340931	0.00905785	0.00497808	0.0167505	0.0044434	0.00534106	0.00670126	0.0137457	0.019054	0.0167047	0.0114845	0.00865144	0.0111801	0.0033979	0.0027466	0.00132228	0.00687216	0.0104199	0.0172152	0.0125755	0.00270008	0.0113137	0.0463951	0.0197564	0.00310849	0.0203369	0.00751917	0.0120861	0.00736583	0.00930733	0.00635407	0.00304999	0.00657515	0.0279385	0.0146845	0.0125961	0.00287765	0.00338554	0.00231809	0.00149866	0.8206615	1.179339	0.039508	0.206823	0.611617	1.63501	4.83504	25.3113	2.336418	1.437058	0.0684959	0.0061196	0.0326884	0.048143	0.00501995	0.000787128	0.0048949	0.00306844	0.0109509	0.0321961	0.00528864	0.000659968	0.017534	0.00963648	0.0324254	0.00860146	0.0103391	0.0129722	0.0266086	0.0368844	0.0323366	0.0222315	0.0167473	0.0216422	0.00657759	0.00531682	0.00255965	0.013303	0.0201706	0.033325	0.0243435	0.00522676	0.0219008	0.0898109	0.0382441	0.00601737	0.0393678	0.0145555	0.023396	0.0142586	0.018017	0.0123001	0.00590413	0.0127281	0.0540829	0.0284259	0.0243832	0.00557051	0.00655368	0.00448732	0.00290108	0.120459	0.879541	0.1204593	0.5165868
468	-750.4208	-820.509	70.0882	0.00311548	0.0493988	0.0586246	0.0626317	0.00381854	0.00551699	0.000618429	0.0166148	0.00271493	0.0268792	0.00923235	0.013606	0.0168523	0.00693137	0.0258797	0.0259716	0.0105281	0.0206778	0.0175	0.0728082	0.0263801	0.036115	0.00986677	0.00150475	0.00374653	0.0114657	0.0089961	0.00818771	0.0501605	0.018374	0.0494645	0.0142866	0.0170309	0.104957	0.0255362	0.00945219	0.0247112	0.048998	0.0438729	0.0197228	0.00491907	0.00901236	0.0274278	0.0102073	0.139897	0.0562838	0.0060811	0.00545659	0.00262265	0.0140313	0.0107761	0.6925267	1.307473	0.0601929	0.253969	0.652083	1.53355	3.93749	16.6133	2.031969	1.887975	0.00245416	0.0389131	0.0461805	0.049337	0.00300799	0.00434591	0.000487157	0.0130881	0.00213864	0.0211737	0.00727262	0.0107179	0.0132751	0.00546007	0.0203863	0.0204587	0.00829336	0.0162886	0.0137853	0.0573534	0.0207805	0.028449	0.00777238	0.00118534	0.00295127	0.00903195	0.00708652	0.00644973	0.0395131	0.0144738	0.0389648	0.011254	0.0134158	0.0826779	0.0201157	0.0074458	0.0194658	0.0385973	0.0345601	0.0155363	0.00387491	0.00709933	0.0216058	0.00804063	0.110202	0.0443366	0.00479028	0.00429834	0.00206595	0.0110529	0.00848869	0.121886	0.878114	0.1218858	1.269466
504	-754.4757	-825.5815	71.10575	0.0082157	0.0262862	0.0186613	0.0371717	0.00603745	0.00755596	0.00099214	0.00884634	0.00296237	0.0210824	0.00701711	0.0049342	0.00376509	0.00636785	0.0286365	0.00261393	0.0125958	0.0186665	0.0126171	0.0312709	0.0119888	0.0388769	0.00885555	0.0112566	0.00454163	0.00385054	0.00692956	0.00705778	0.0180161	0.0208513	0.0192186	0.00911557	0.0356645	0.0841783	0.01693	0.012386	0.0138362	0.0052387	0.00299814	0.00245961	0.000603754	0.00200827	0.0016081	0.00542708	0.100184	0.0232872	0.00784896	0.0119231	0.0137162	0.000158342	0.0122569	0.8755426	1.124457	0.0688744	0.271218	0.665588	1.50243	3.68708	14.5192	1.934549	1.284298	0.0105388	0.033719	0.023938	0.0476824	0.0077446	0.00969249	0.00127268	0.0113477	0.00380001	0.0270437	0.00900127	0.00632939	0.00482971	0.00816843	0.0367337	0.00335305	0.0161574	0.0239447	0.0161847	0.0401131	0.0153788	0.0498697	0.0113595	0.0144395	0.00582583	0.00493932	0.00888897	0.00905344	0.0231104	0.0267473	0.0246529	0.0116931	0.0457491	0.107981	0.0217171	0.0158882	0.0177485	0.00671999	0.0038459	0.00315509	0.000774471	0.00257614	0.00206281	0.00696165	0.128512	0.0298719	0.0100683	0.0152945	0.0175946	0.000203114	0.0157227	0.279334	0.720666	0.2793337	0.7795687
540	-755.4388	-825.3609	69.92203	0.00366756	0.0264536	0.0145906	0.0172119	0.00100875	0.000228384	0.000211001	0.0102403	0.00185307	0.0280478	0.00448324	0.00222879	0.00222178	0.000760652	0.00810435	0.0149191	0.006058	0.0068518	0.00698316	0.00875152	0.000312374	0.00402525	0.0043823	0.0050307	0.00160537	0.00114801	0.00160667	0.0167432	0.017798	0.0128322	0.0131026	0.00934971	0.000750587	0.0439303	0.00686902	0.00226754	0.00286621	0.0191402	0.0233477	0.0045623	0.0117637	0.000286135	0.0025906	0.00462382	0.0302607	0.00341925	0.00372252	0.00203415	0.00731475	0.0038748	0.00697562	0.5813895	1.41861	0.0319431	0.186458	0.592154	1.68875	5.36314	31.3057	2.490104	2.440034	0.00846207	0.0610358	0.0336646	0.0397127	0.00232747	0.000526944	0.000486838	0.0236271	0.00427555	0.0647141	0.0103441	0.00514244	0.00512625	0.00175503	0.018699	0.0344224	0.0139775	0.015809	0.0161121	0.0201922	0.000720733	0.00928735	0.0101112	0.0116072	0.00370403	0.00264876	0.00370702	0.0386312	0.0410648	0.0296075	0.0302313	0.0215723	0.00173181	0.101359	0.0158487	0.00523183	0.00661314	0.0441618	0.0538696	0.0105265	0.0271422	0.000660192	0.00597722	0.0106684	0.0698197	0.00788915	0.00858888	0.00469334	0.0168771	0.00894023	0.0160947	0.200052	0.799948	0.2000516	0.4334119
576	-750.0445	-820.5709	70.52638	0.0209724	0.0208862	0.00800765	0.0438297	0.000510778	0.00187168	0.00178612	0.0103297	0.00352165	0.0309218	0.00444062	0.00948792	0.00255957	0.00999165	0.0169255	0.00562348	0.00318374	0.0133976	0.00624476	0.0148158	0.0113645	0.0105171	0.0100413	0.00337037	0.00458427	0.00866051	0.000559801	0.00202172	0.0022767	0.0324329	0.0118834	0.00140438	0.0150646	0.100435	0.0189659	0.00202746	0.0333969	0.0144402	0.0138317	0.00206409	0.0045689	0.0187331	0.00239094	0.00984603	0.0624338	0.0101307	0.00252491	0.00313148	0.00280333	0.00829001	0.0271841	0.7550903	1.24491	0.0413849	0.211558	0.615952	1.6235	4.72683	24.1634	2.302859	1.64869	0.0308106	0.0306839	0.0117641	0.0643903	0.000750384	0.00274968	0.00262399	0.0151754	0.00517366	0.0454272	0.00652372	0.0139387	0.00376027	0.0146787	0.0248653	0.00826146	0.00467723	0.0196824	0.00917418	0.0217659	0.0166956	0.0154507	0.0147517	0.00495141	0.00673476	0.0127232	0.000822405	0.00297011	0.0033447	0.0476471	0.017458	0.00206318	0.0221314	0.147549	0.0278628	0.00297854	0.0490634	0.0212141	0.0203202	0.00303236	0.00671218	0.0275209	0.00351253	0.0144648	0.0917215	0.014883	0.00370935	0.00460046	0.00411837	0.0121789	0.0399362	0.267394	0.732606	0.2673945	0.6806885
612	-743.9657	-814.0562	70.09049	0.0575877	0.00736299	0.0407449	0.0216239	0.00454185	0.0027349	0.00385363	0.00408905	0.0074746	0.00651686	0.019514	0.00185591	0.00645739	0.00378129	0.0213678	0.00545572	0.00502855	0.0135993	0.00690885	0.00801785	0.0128225	0.0120211	0.0139497	0.00381676	0.00500928	0.00577656	0.00384607	0.00229999	0.0253931	0.00342711	0.0265445	0.00275831	0.0166139	0.0448904	0.0202768	0.000533882	0.00398446	0.010466	0.0101693	0.00315	0.00104162	0.00239976	0.0218188	0.00527507	0.0940205	0.0047312	0.00655392	0.00411725	0.00909802	0.000289174	0.0191978	0.6189565	1.381043	0.0359572	0.197539	0.602916	1.65861	5.06229	27.8109	2.404513	2.231245	0.0893096	0.0114189	0.063189	0.0335353	0.00704371	0.00424141	0.00597638	0.00634148	0.0115919	0.0101066	0.0302632	0.00287822	0.0100144	0.00586419	0.0331381	0.00846098	0.0077985	0.0210904	0.0107146	0.0124344	0.0198858	0.0186429	0.0216338	0.0059192	0.00776861	0.00895855	0.00596466	0.00356692	0.0393807	0.00531491	0.0411665	0.00427771	0.0257656	0.069618	0.0314462	0.000827968	0.00617928	0.0162311	0.0157711	0.00488515	0.00161539	0.00372166	0.0338376	0.00818082	0.145811	0.00733735	0.0101641	0.00638522	0.0141096	0.000448464	0.0297728	0.174845	0.825155	0.1748451	0.6448099
648	-747.6153	-816.188	68.57268	0.00288278	0.00553207	0.00212291	0.0139419	0.00107922	1.60169e-05	0.000159483	0.000641039	0.000701763	0.00181424	0.00425292	0.000699717	0.000428634	7.40313e-05	0.00267539	0.000797869	0.00146675	0.00246662	0.00147185	0.00281646	0.00405388	0.00202253	0.000606721	0.00226036	1.71408e-05	0.0015127	0.0013269	0.001378	0.00164938	0.00167339	0.00180508	0.00235208	0.0114902	0.00815508	0.000526707	0.000532264	0.00327964	0.00270025	0.00203201	0.00072121	0.00291574	0.00425075	0.00304918	0.00197523	0.00234078	0.00140836	0.000325804	0.00224679	0.000927356	0.00283173	0.000622276	0.6162031	1.383797	0.0107649	0.1097	0.501837	1.99268	9.11576	92.8941	3.276558	2.245683	0.0242187	0.0464758	0.0178349	0.117128	0.00906668	0.00013456	0.00133985	0.00538548	0.00589563	0.0152417	0.0357295	0.00587844	0.00360102	0.000621949	0.0224764	0.00670303	0.0123224	0.0207225	0.0123653	0.0236615	0.0340573	0.0169916	0.00509716	0.0189896	0.000144003	0.0127084	0.0111475	0.0115768	0.0138567	0.0140584	0.0151647	0.0197602	0.0965307	0.0685122	0.00442496	0.00447164	0.0275528	0.0226852	0.0170713	0.00605901	0.0244956	0.0357112	0.0256167	0.0165942	0.0196653	0.0118318	0.00273713	0.0188757	0.00779087	0.0237898	0.00522785	0.224913	0.775087	0.2249131	0.1190311
684	-754.6531	-823.0292	68.37614	0.00739697	0.00146481	0.00366759	0.0031231	0.000320499	2.71958e-05	0.00112217	0.000873632	0.000473145	0.00108087	0.00457914	0.000323357	0.000153787	0.000995686	0.00273262	0.000927177	0.000868174	0.00156375	0.00184485	0.00419675	0.000462422	0.00232562	0.00139386	0.000289178	1.36708e-05	0.00103534	0.00317109	0.00237444	0.00194931	0.0017159	0.003397	0.00713807	0.0078929	0.0129235	0.00260878	0.000511373	0.000235294	0.00418672	0.00094323	0.0036618	0.00121137	0.00499647	0.00144883	0.00251423	0.0027803	0.00253733	5.36e-05	0.00116747	0.000283738	0.000795204	0.000141578	0.6108594	1.389141	0.00877753	0.0993064	0.486492	2.05553	10.0698	113.927	3.424136	2.274076	0.0649456	0.0128611	0.0322015	0.0274209	0.00281399	0.00023878	0.00985268	0.00767052	0.00415423	0.00949007	0.040205	0.00283908	0.00135026	0.00874215	0.0239925	0.00814064	0.00762259	0.0137298	0.0161978	0.0368476	0.00406008	0.020419	0.0122381	0.00253899	0.00012003	0.00909028	0.0278423	0.0208477	0.017115	0.0150657	0.0298258	0.0626724	0.0692999	0.113468	0.0229052	0.00448987	0.00206589	0.0367595	0.00828159	0.0321507	0.0106359	0.0438692	0.0127208	0.022075	0.0244111	0.0222778	0.000470609	0.0102504	0.00249123	0.00698192	0.00124306	0.034013	0.965987	0.03401295	0.1138948
720	-743.0405	-811.5365	68.49596	0.061719	0.04077	0.11245	0.133016	0.0113532	0.00441639	0.00206753	0.0154692	0.00212957	0.00288459	0.0681951	0.0180296	0.0253565	0.000737946	0.0339116	0.0189217	0.0247652	0.0247216	0.0954422	0.0946275	0.0120028	0.0121846	0.0235409	0.0188963	0.000320562	0.0123686	0.00549421	0.0370861	0.258857	0.042635	0.0420782	0.00951607	0.00641406	0.3566	0.0419443	0.0404696	0.0920808	0.0169247	0.155236	0.0222812	0.00257138	0.0280246	0.011054	0.0148023	0.0469732	0.0197281	0.0156349	0.00267199	0.0567132	0.0193441	0.0732811	0.5529409	1.447059	0.0848911	0.300333	0.687103	1.45539	3.32964	11.7798	1.783367	2.617023	0.0269667	0.0178135	0.0491323	0.0581182	0.00496054	0.00192964	0.00090336	0.00675892	0.000930464	0.00126035	0.0297962	0.00787762	0.0110789	0.000322428	0.0148169	0.00826738	0.0108206	0.0108015	0.0417012	0.0413453	0.00524433	0.00532376	0.0102856	0.0082563	0.000140062	0.00540419	0.00240057	0.0162039	0.113102	0.0186284	0.0183851	0.00415782	0.00280247	0.155808	0.0183266	0.0176822	0.0402326	0.00739486	0.0678266	0.00973524	0.0011235	0.0122447	0.00482978	0.00646754	0.0205238	0.00861974	0.00683129	0.00116746	0.0247795	0.00845195	0.0320185	0.212039	0.787961	0.2120393	2.288714
756	-747.068	-816.8603	69.79237	0.0188539	0.0416997	0.00921017	0.0439174	0.0010274	0.000356783	0.00231404	0.00453141	0.00774606	0.00124858	0.0039467	0.00624023	0.00349844	0.00226503	0.0241573	0.00681024	0.00443277	0.0108901	0.00512456	0.013756	0.00139343	0.0071132	0.00375123	0.0149057	0.000737486	0.000456383	0.0082617	0.00173459	0.0302799	0.0105725	0.00896074	0.00372151	0.0023577	0.0612786	0.0246221	0.00307559	0.0231253	0.00026727	0.027096	0.00272141	0.0170189	0.000756689	0.00391005	0.00280406	0.0219255	0.0114798	0.0242594	0.00728663	0.00863343	0.00520213	0.00583856	0.5474963	1.452504	0.0306438	0.18272	0.588424	1.69945	5.47286	32.633	2.52013	2.652993	0.0338141	0.0747877	0.0165183	0.0787651	0.00184263	0.000639884	0.0041502	0.00812701	0.0138924	0.00223931	0.00707835	0.0111917	0.0062744	0.0040623	0.0433256	0.012214	0.0079501	0.0195313	0.00919081	0.0246712	0.00249909	0.0127574	0.00672776	0.0267331	0.00132267	0.000818515	0.0148172	0.00311096	0.0543065	0.0189617	0.0160709	0.00667446	0.0042285	0.109902	0.0441594	0.00551602	0.0414748	0.000479343	0.0485962	0.00488081	0.030523	0.00135711	0.00701261	0.00502903	0.039323	0.0205887	0.0435088	0.0130685	0.0154839	0.00932992	0.0104714	0.308481	0.691519	0.3084809	0.5575743
792	-750.7828	-819.2556	68.47282	0.0264898	0.0735645	0.0572602	0.0388183	0.00188015	0.000870209	0.00527684	0.00904585	0.00112351	0.0216883	0.00403518	0.00492287	0.00629626	0.00179809	0.0337626	0.0231206	0.000556839	0.0250702	0.00894142	0.0623729	0.014397	0.0172105	0.0238034	0.0144457	0.0020157	0.00234829	0.0365233	0.0227139	0.156973	0.00606173	0.00175968	0.00765564	0.00839354	0.0965426	0.0262474	0.0216383	0.043572	0.000555631	0.03298	0.003046	0.0222011	0.000158592	0.0153775	0.00563994	0.0132748	0.0346311	0.00319915	0.00422852	0.0297842	0.0109931	0.00940863	0.2806061	1.719394	0.040908	0.210366	0.614867	1.62637	4.75362	24.4451	2.311238	6.127429	0.0241988	0.0672022	0.052308	0.0354611	0.00171754	0.000794948	0.00482047	0.00826351	0.00102634	0.0198126	0.0036862	0.00449711	0.00575172	0.00164258	0.0308426	0.0211209	0.00050868	0.022902	0.00816811	0.0569785	0.0131519	0.015722	0.0217447	0.0131963	0.00184137	0.00214519	0.0333645	0.0207494	0.143397	0.00553747	0.00160749	0.00699353	0.00766762	0.088193	0.0239773	0.0197668	0.0398036	0.000507576	0.0301277	0.00278256	0.0202811	0.000144876	0.0140475	0.00515217	0.0121267	0.031636	0.00292247	0.00386281	0.0272083	0.0100423	0.00859492	0.164628	0.835372	0.1646278	1.094674
828	-751.2902	-819.0811	67.79088	0.0151165	0.0136394	0.0258212	0.0120788	0.00236389	0.00207294	0.00184632	0.00345066	0.00194012	0.00884079	0.00565501	0.00538088	0.00118125	0.00440635	0.0171301	0.00160454	0.000812754	0.00746495	0.00106248	0.0132124	0.0153875	0.00228676	0.00166467	0.00466223	0.000360415	0.00170205	0.0103968	0.00443107	0.0047546	0.0197902	0.00813425	0.0332884	0.0040168	0.000423999	0.00760168	0.0106612	0.000555535	0.00863167	0.00539508	0.00322445	0.00239682	0.00193024	0.00595925	0.0150087	3.11664e-05	0.00285382	0.0415444	0.000619015	0.0139603	0.00755786	0.0123089	0.1900738	1.809926	0.0235956	0.160852	0.565483	1.7684	6.2169	42.3807	2.709117	9.522231	0.0381132	0.0343889	0.0651028	0.0304541	0.00596008	0.00522649	0.00465514	0.00870013	0.00489163	0.0222903	0.014258	0.0135668	0.00297829	0.0111097	0.0431902	0.00404552	0.0020492	0.0188214	0.00267883	0.0333125	0.0387966	0.0057656	0.00419713	0.0117549	0.000908713	0.00429138	0.0262134	0.0111721	0.0119878	0.049897	0.0205089	0.0839299	0.0101276	0.00106903	0.0191661	0.0268801	0.00140067	0.021763	0.0136026	0.00812979	0.00604309	0.00486671	0.015025	0.0378414	7.85799e-05	0.00719532	0.104746	0.00156072	0.0351981	0.0190556	0.0310343	0.129246	0.870754	0.1292461	0.3966211
864	-751.5749	-821.8827	70.30778	0.103802	0.0136369	0.0647005	0.0639238	0.00343544	0.00401847	0.00116604	0.00189643	0.00530018	0.00377742	0.0125519	0.00309904	0.00317841	0.0239902	0.0295473	0.0123257	0.00647321	0.0114918	0.0189806	0.0314891	0.00375915	0.000311177	0.0128776	0.0411682	0.00450639	0.00385995	0.0232057	0.00523194	0.00141673	0.0117308	0.00947359	0.0418737	0.0105854	0.0788781	0.0266633	0.00595762	0.0133127	0.0353516	0.0144665	0.0121597	0.0202227	0.047288	0.0298048	0.00985759	0.0214451	0.0679497	0.0218684	0.0452153	0.00772009	0.0101051	0.00939782	0.8156199	1.18438	0.0393274	0.206362	0.611191	1.63615	4.84586	25.4275	2.33973	1.452123	0.0973343	0.0127872	0.0606691	0.0599408	0.00322138	0.00376808	0.00109338	0.00177826	0.00496993	0.00354205	0.0117698	0.00290595	0.00298037	0.0224954	0.0277063	0.0115577	0.00606987	0.0107757	0.017798	0.0295271	0.00352492	0.000291788	0.0120752	0.0386031	0.0042256	0.00361944	0.0217598	0.00490594	0.00132846	0.0109998	0.00888331	0.0392646	0.00992587	0.0739634	0.0250019	0.00558641	0.0124832	0.0331489	0.0135651	0.011402	0.0189626	0.0443415	0.0279477	0.00924338	0.0201089	0.0637158	0.0205058	0.042398	0.00723906	0.00947546	0.00881226	0.116533	0.883467	0.1165331	1.066449
900	-745.4767	-815.9875	70.51079	0.123836	0.00562738	0.0457972	0.0195397	0.0026812	0.00716205	0.0012112	0.0005877	0.00689928	0.00112433	0.0325816	0.00408953	0.00882716	0.00374304	0.0458322	0.0118323	0.012695	0.0124583	0.0235744	0.0667307	0.0154029	0.000812458	0.028437	0.0197934	0.00132231	0.00313383	0.0243805	0.00309663	0.00791137	0.0086532	0.012539	0.0145781	0.00797594	0.13419	0.00775147	0.00216573	0.0382893	0.0202028	0.0041092	0.0270929	0.0169781	0.0175666	0.0262987	0.000180588	0.011443	0.0809477	0.0115211	0.148251	0.0104556	0.000613335	0.0595775	1.114005	0.8859951	0.0275321	0.173423	0.578915	1.72737	5.76626	36.3213	2.597555	0.7953242	0.102982	0.00467973	0.0380849	0.0162492	0.00222968	0.00595596	0.00100723	0.000488732	0.00573744	0.000934995	0.0270949	0.00340085	0.00734066	0.00311272	0.038114	0.00983976	0.0105572	0.0103603	0.0196045	0.0554933	0.012809	0.00067564	0.0236482	0.0164602	0.00109964	0.00260609	0.0202748	0.00257515	0.0065791	0.007196	0.0104275	0.0121231	0.00663279	0.111592	0.00644613	0.00180102	0.0318414	0.0168006	0.00341721	0.0225305	0.014119	0.0146084	0.02187	0.000150177	0.00951603	0.0673161	0.00958091	0.123285	0.00869485	0.000510049	0.0495446	0.0856325	0.914367	0.08563251	1.202501
936	-754.549	-824.5196	69.97058	0.0309381	0.0320796	0.0362036	0.0142493	0.00207867	0.00761752	0.0017745	0.00751698	0.000435377	0.00981577	0.00968305	0.00458244	0.00497417	0.000822343	0.00704788	0.00479649	0.0100357	0.00385097	0.0118279	0.0251185	0.00401369	0.00405938	0.0450445	0.00450594	0.000446641	0.000552388	0.0100749	0.00930059	0.0053238	0.00315983	0.014264	0.0159998	0.0148541	0.109531	0.00258558	0.00242798	0.0261124	0.0473181	0.00755944	0.0159704	0.00126507	0.00602199	0.00727772	0.00410466	0.0175591	0.0073598	0.00376826	0.0096691	0.00285136	0.0178592	0.0311181	0.6907562	1.309244	0.0238589	0.161725	0.566438	1.76542	6.18335	41.9131	2.701095	1.895377	0.0456712	0.0473563	0.0534443	0.021035	0.00306856	0.0112451	0.00261955	0.0110967	0.00064271	0.0144902	0.0142943	0.00676466	0.00734295	0.00121395	0.0104042	0.00708066	0.0148148	0.00568486	0.0174606	0.0370803	0.00592507	0.00599253	0.0664954	0.00665173	0.000659338	0.000815443	0.0148728	0.0137297	0.00785907	0.00466458	0.0210568	0.0236192	0.0219279	0.161692	0.00381688	0.00358422	0.0385475	0.0698516	0.0111594	0.0235758	0.00186751	0.00888975	0.0107435	0.00605936	0.025921	0.0108647	0.00556276	0.0142737	0.00420922	0.0263641	0.0459369	0.242885	0.757115	0.2428848	0.6774081
972	-740.8552	-810.935	70.0798	0.0431682	0.021089	0.0418792	0.088769	0.0027287	0.000736488	0.0096704	0.00109442	0.00124351	0.00820811	0.0271222	0.00353089	0.00457582	0.00148465	0.0233014	0.0168526	0.0148265	0.0157568	0.050144	0.0279731	0.024602	0.0233558	0.0333264	0.0165548	0.00122729	0.00102407	0.0173455	0.0166678	0.00902573	0.00860007	0.0209541	0.0521241	0.0260101	0.107052	0.000776778	0.00275745	0.00623229	0.0551916	0.000450531	0.0491971	0.023809	0.0230784	0.0147001	0.000559293	0.00932529	0.00658029	0.0015837	0.00974492	0.0180852	0.0579103	0.0118234	0.6458668	1.354133	0.0502421	0.232545	0.634398	1.5763	4.30024	19.9036	2.162628	2.096614	0.0409631	0.0200117	0.03974	0.0842347	0.00258932	0.000698868	0.00917644	0.00103852	0.00117999	0.00778884	0.0257368	0.00335053	0.00434209	0.00140881	0.0221112	0.0159918	0.0140691	0.0149519	0.0475826	0.0265442	0.0233454	0.0221628	0.0316241	0.0157092	0.0011646	0.000971763	0.0164595	0.0158164	0.0085647	0.00816078	0.0198837	0.0494616	0.0246815	0.101583	0.000737101	0.0026166	0.00591394	0.0523724	0.000427518	0.0466841	0.0225928	0.0218996	0.0139492	0.000530724	0.00884895	0.00624417	0.0015028	0.00924715	0.0171614	0.0549522	0.0112194	0.133824	0.866176	0.133824	1.05383
