Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-749.1408	-819.7566	70.61573	0.0549446	0.00375571	0.0660331	0.0352379	0.00190331	0.00285273	0.00191103	0.00287526	0.00100484	0.00630666	0.0148815	0.000694033	0.00166046	0.00279682	0.00846132	0.0014546	0.00298785	0.0221011	0.0250589	0.0266244	0.00750841	0.00455667	0.0103955	0.00293188	0.00189207	0.00691484	0.0105763	0.0213316	0.00294842	0.000605649	0.00509301	0.00748765	0.000700045	0.00307698	0.0414028	0.0265268	0.0130151	0.0181452	0.00403982	0.01019	0.0261346	0.0085539	0.0156234	0.0147069	0.0138518	0.0261573	0.056633	0.0074125	0.00709571	0.0111221	0.0169619	0.8215603	1.17844	0.0380157	0.202976	0.608045	1.64462	4.92669	26.3049	2.364259	1.434392	0.0799616	0.00546572	0.0960988	0.0512821	0.00276991	0.00415161	0.00278115	0.00418439	0.00146236	0.00917815	0.0216573	0.00101003	0.00241648	0.00407024	0.0123139	0.00211689	0.00434825	0.032164	0.0364685	0.0387468	0.0109271	0.00663137	0.0151287	0.00426681	0.00275355	0.0100632	0.0153918	0.0310441	0.00429087	0.000881408	0.00741192	0.0108969	0.00101878	0.00447796	0.060254	0.0386048	0.018941	0.0264069	0.00587919	0.0148296	0.038034	0.0124486	0.0227369	0.0214031	0.0201587	0.038067	0.0824187	0.0107875	0.0103265	0.0161861	0.0246848	0.0759434	0.924057	0.07594341	0.6871381
396	-759.5987	-826.4812	66.8825	0.157818	0.0338498	0.0838025	0.0136071	0.0132416	0.000884495	0.00306181	0.0386117	0.00198203	0.0601974	0.0396898	0.0243528	0.0237533	0.0034463	0.174107	0.0429209	0.01664	0.0375506	0.0569695	0.12659	0.0074613	0.0195385	0.00762818	0.0119628	0.00519575	0.0708532	0.0821999	0.0124515	0.030775	0.0501931	0.0646387	0.047606	0.00126333	0.0181061	0.210358	0.0596847	0.093488	0.0702302	0.0610489	0.0831434	0.0795733	0.000498221	0.142582	0.0964832	0.0185084	0.14181	0.498218	0.0249897	0.0165885	0.029848	0.0752053	0.5459569	1.454043	0.0562706	0.245759	0.645431	1.54935	4.06903	17.7713	2.08069	2.663293	0.051153	0.0109717	0.0271627	0.00441044	0.00429197	0.000286689	0.000992416	0.0125151	0.000642429	0.0195116	0.0128645	0.00789341	0.00769908	0.00111704	0.0564328	0.0139118	0.00539348	0.0121712	0.0184654	0.0410314	0.00241841	0.00633297	0.0024725	0.00387748	0.00168408	0.0229655	0.0266432	0.00403587	0.009975	0.0162689	0.0209512	0.0154304	0.00040948	0.00586867	0.0681827	0.0193454	0.030302	0.0227635	0.0197876	0.0269491	0.0257919	0.000161487	0.0462147	0.0312728	0.00599908	0.0459646	0.161486	0.00809984	0.00537679	0.00967456	0.0243761	0.154254	0.845746	0.1542536	3.085208
432	-756.5295	-823.2338	66.7043	0.0897743	0.0399695	0.0800808	0.119531	0.0122036	4.51091e-05	0.00266526	0.0401557	0.000546668	0.0246963	0.00871066	0.00377498	0.0147999	0.0109327	0.0898164	0.0279375	0.0190726	0.0424847	0.0130092	0.0288297	0.0326329	0.0190846	0.0315306	0.0209203	0.0596162	0.0685091	0.00957386	0.042157	0.0192032	0.101176	0.0615943	0.0731771	0.020421	0.0379103	0.174645	0.0265363	0.0119968	0.0436033	0.0429215	0.0266959	0.0239967	0.0346658	0.0121784	0.0329525	0.0420282	0.131823	0.21576	0.0477574	0.010956	0.0340386	0.0396614	0.2071962	1.792804	0.0610534	0.255733	0.653493	1.53024	3.91032	16.3791	2.021705	8.652689	0.0404615	0.0180143	0.0360926	0.0538729	0.00550019	2.03308e-05	0.00120124	0.0180983	0.000246384	0.0111307	0.00392592	0.00170139	0.00667036	0.0049274	0.0404805	0.0125915	0.00859609	0.019148	0.00586328	0.0129936	0.0147077	0.00860149	0.0142109	0.00942883	0.0268691	0.0308772	0.00431496	0.0190003	0.00865492	0.0456003	0.0277607	0.0329811	0.0092038	0.0170863	0.0787128	0.01196	0.00540698	0.0196521	0.0193448	0.0120319	0.0108154	0.015624	0.00548882	0.0148518	0.0189422	0.0594128	0.0972434	0.0215244	0.00493791	0.0153413	0.0178755	0.199784	0.800216	0.1997842	2.218759
468	-740.8855	-810.3517	69.46612	0.000902902	0.0600236	0.157716	0.148803	0.00894571	0.00579477	0.000989748	0.02334	0.00615421	0.00451903	0.0139268	0.00150559	0.0141494	0.0141438	0.0319753	0.0101812	0.0132879	0.00298461	0.0133395	0.0400277	0.00254479	0.0386091	0.0142818	0.00336055	0.0101589	0.0081048	0.0335263	0.0180826	0.0227889	0.00656691	0.0304006	0.0450524	0.0153656	0.0100845	0.155432	0.0162737	0.0116332	0.0262458	0.00746655	0.0196663	0.00841915	0.0162269	0.0359081	0.0285212	0.0240984	0.0612581	0.282458	0.00827422	0.000721075	0.00816471	0.0141941	0.5675189	1.432481	0.0686764	0.270837	0.665297	1.50309	3.69226	14.5611	1.936632	2.524112	0.000580047	0.0385607	0.101321	0.0955946	0.00574695	0.00372271	0.000635839	0.0149942	0.00395362	0.00290314	0.00894691	0.000967232	0.00908993	0.00908632	0.0205418	0.00654063	0.00853648	0.00191739	0.00856961	0.0257148	0.00163484	0.0248035	0.00917498	0.0021589	0.00652635	0.00520673	0.0215381	0.0116167	0.0146402	0.00421875	0.0195301	0.0289428	0.00987127	0.00647855	0.0998537	0.0104546	0.00747346	0.016861	0.0047967	0.0126342	0.00540867	0.0104246	0.0230683	0.0183228	0.0154814	0.0393538	0.181458	0.00531557	0.000463237	0.00524522	0.00911863	0.214676	0.785324	0.2146764	1.556601
504	-748.8546	-818.2591	69.40451	0.0139659	0.0995822	0.0573306	0.115426	0.00932304	0.00131392	0.0013629	0.0196308	0.013777	0.0408213	0.0153338	0.0139478	0.00892615	0.0190732	0.0569486	0.00344897	0.0103136	0.0151879	0.0139136	0.0541009	0.0157562	0.0236396	0.0220566	0.068578	0.014766	0.00575715	0.00416045	0.0163949	0.00668895	0.0262047	0.0441978	0.0522548	0.194286	0.0983681	0.0118115	0.0165431	0.0233618	0.0170411	0.00189234	0.0229564	0.00818058	0.0979564	0.037536	0.00879443	0.0279397	0.0842565	0.0101599	0.014386	0.00902402	0.0520627	0.00662971	0.525218	1.474782	0.0866536	0.303358	0.689255	1.45084	3.29643	11.5402	1.768509	2.807943	0.0085819	0.0611921	0.035229	0.0709277	0.0057289	0.000807388	0.000837487	0.0120629	0.00846581	0.0250842	0.00942244	0.00857078	0.00548502	0.0117203	0.0349943	0.00211935	0.0063376	0.00933279	0.00854974	0.0332444	0.00968201	0.0145263	0.0135535	0.0421404	0.00907352	0.00353771	0.00255655	0.0100745	0.00411028	0.0161025	0.0271591	0.03211	0.119386	0.0604461	0.00725802	0.0101656	0.0143556	0.0104715	0.00116282	0.0141064	0.00502688	0.0601931	0.0230655	0.00540408	0.0171686	0.0517747	0.00624315	0.00884004	0.00554516	0.031992	0.00407388	0.4841	0.5159	0.4841	1.627369
540	-757.6507	-827.969	70.31829	0.0210684	0.0182484	0.0319571	0.01699	0.000784109	0.00593225	0.00441476	0.0062915	0.00326928	0.00344807	0.00919797	0.00108279	0.00764466	0.0029889	0.00935554	0.00190813	0.00480713	0.00517566	0.00609513	0.000436753	0.00379096	0.00302454	0.00581768	0.00432235	0.001028	0.000586059	0.0038707	0.00267081	0.00673041	0.0095415	0.00947009	0.0100551	0.069718	0.00752505	0.00149028	0.00804969	0.00350639	0.0254011	0.008064	0.00309781	0.00250371	0.0300717	0.00818286	0.00820587	0.0104474	0.010461	0.00202824	0.0043806	0.00434764	0.016496	0.00142399	0.7917533	1.208247	0.0258158	0.168063	0.573273	1.74437	5.95014	38.736	2.644095	1.52604	0.04709	0.0407872	0.0714274	0.0379745	0.00175257	0.0132592	0.00986746	0.0140622	0.0073072	0.0077068	0.0205584	0.00242015	0.0170866	0.00668051	0.0209106	0.00426487	0.0107444	0.0115682	0.0136233	0.000976189	0.00847321	0.00676017	0.0130031	0.00966091	0.0022977	0.0013099	0.00865141	0.00596953	0.0150432	0.0213263	0.0211667	0.0224743	0.155827	0.0168193	0.00333093	0.0179919	0.00783715	0.0567742	0.0180239	0.00692393	0.00559605	0.0672135	0.0182896	0.018341	0.023351	0.0233814	0.00453333	0.0097911	0.00971743	0.0368702	0.00318276	0.0749756	0.925024	0.07497562	0.4474061
576	-745.6423	-815.9141	70.2718	0.039555	0.00176553	0.0259085	0.00838412	0.00236314	0.00646138	0.00194538	0.00326951	0.00506457	0.00668937	0.000521677	0.0034481	0.00288226	0.00117389	0.0129894	0.00457861	0.00148261	0.00749818	0.00553945	0.00252418	0.0178943	0.0152386	0.00716155	0.00147378	0.00013337	0.000988223	0.0075089	0.0027406	0.000470386	0.0161361	0.0140718	0.0184035	0.0728483	0.0476113	0.00273476	0.0136011	0.000185445	0.0108534	0.00202542	0.00600226	0.00871135	0.0264379	0.00670092	8.90194e-05	0.0148556	0.00570642	0.00244337	0.056675	0.00211667	0.0141568	0.00534102	0.7678224	1.232178	0.0260804	0.168901	0.574163	1.74166	5.92063	38.343	2.636723	1.604769	0.0725297	0.00323735	0.0475069	0.0153735	0.00433315	0.0118479	0.00356713	0.00599511	0.00928662	0.0122659	0.000956571	0.00632259	0.00528504	0.00215249	0.023818	0.00839555	0.00271859	0.013749	0.0101574	0.00462844	0.0328117	0.0279422	0.0131317	0.0027024	0.000244552	0.00181205	0.0137687	0.00502528	0.000862522	0.0295878	0.0258027	0.0337456	0.133578	0.0873022	0.00501458	0.0249396	0.00034004	0.0199012	0.00371391	0.011006	0.0159735	0.0484778	0.0122871	0.00016323	0.0272399	0.0104635	0.00448028	0.103922	0.00388123	0.0259586	0.00979353	0.154134	0.845866	0.1541342	0.545362
612	-750.4988	-820.5328	70.03397	0.0735282	0.0108866	0.0147201	0.0168578	0.00491212	0.00152912	0.000223268	0.00218195	0.00869768	0.00381598	0.0027613	0.00436031	0.00348209	0.00275063	0.0217971	0.00974546	0.00319954	0.00820168	0.0164956	0.0264728	0.00684346	0.0144228	0.00204574	0.00156701	0.000806857	0.000830204	0.00259698	0.000456809	0.00288855	0.014666	0.0143894	0.00393114	0.0655279	0.0100863	0.0250703	0.00409512	0.000360599	0.00872611	0.000322073	0.000258756	0.000736395	0.0152536	0.0327315	0.00326178	0.0134554	0.0065308	0.0250455	0.019733	0.00881646	0.00671898	0.0189912	0.6760796	1.32392	0.0258749	0.168251	0.573473	1.74376	5.94351	38.6474	2.642441	1.958232	0.1295	0.0191738	0.0259254	0.0296904	0.00865136	0.00269314	0.000393226	0.00384291	0.0153186	0.00672081	0.00486328	0.0076795	0.00613274	0.00484448	0.0383897	0.017164	0.00563512	0.014445	0.0290526	0.0466245	0.0120529	0.0254017	0.00360301	0.00275986	0.00142106	0.00146218	0.00457388	0.000804545	0.0050874	0.0258301	0.0253431	0.00692362	0.11541	0.0177642	0.0441546	0.00721243	0.000635096	0.0153687	0.000567243	0.000455728	0.00129696	0.026865	0.0576477	0.00574473	0.023698	0.0115022	0.0441107	0.0347543	0.0155278	0.0118337	0.0334477	0.226021	0.773979	0.2260211	0.567786
648	-741.6926	-811.706	70.01339	0.024066	0.00795132	0.0108566	0.0141604	0.00172152	0.00165668	0.000103057	0.00225206	0.00246941	0.00341459	0.000303094	0.00190065	0.00259916	0.00118571	0.0128283	0.00199182	0.00476678	0.00850885	0.00726691	0.00728956	0.0149109	0.00302855	0.00151637	0.00184933	0.00232247	0.00261431	0.00583213	0.00271639	0.00381728	0.00895438	0.00733392	0.000218046	0.0490762	0.00803373	0.0180063	0.00448075	0.00263901	0.0150206	0.00801121	0.000359126	0.000338931	0.0205183	0.0310634	0.00194265	0.00534888	0.00550541	0.0133562	0.0186132	0.0024004	0.00713866	0.00184192	0.7335493	1.266451	0.0212189	0.152735	0.556421	1.7972	6.5473	47.1279	2.785887	1.72647	0.0623307	0.0205939	0.0281185	0.0366753	0.00445873	0.00429078	0.000266918	0.00583283	0.00639575	0.00884375	0.000785011	0.00492266	0.00673181	0.00307097	0.0332251	0.00515881	0.0123459	0.0220379	0.0188213	0.0188799	0.0386192	0.00784391	0.00392738	0.00478975	0.00601519	0.00677105	0.0151052	0.00703544	0.00988674	0.0231918	0.0189948	0.000564736	0.127107	0.0208073	0.0466362	0.0116051	0.00683502	0.0389033	0.020749	0.000930134	0.000877829	0.0531422	0.0804539	0.00503145	0.0138536	0.014259	0.0345926	0.048208	0.00621701	0.0184891	0.00477056	0.136421	0.863579	0.1364212	0.3861014
684	-740.8189	-810.032	69.21312	0.00479074	0.00316006	0.00608826	0.0121173	0.00038925	0.000826178	0.000205174	0.00052665	0.00174107	0.00101944	0.000482597	0.000866514	0.0012384	2.87473e-05	0.00539678	0.0031201	0.00209886	0.00239747	0.00484422	0.0145069	0.00334405	0.00917197	0.00922164	0.00364392	0.00044506	0.000772155	0.009613	0.000603814	0.000517874	0.00305761	0.00290873	0.000932577	0.0391272	0.0183476	0.00714839	0.00719584	0.00187163	0.00565126	0.000157605	0.00112225	0.00219813	0.00111601	0.0103681	0.00150768	0.00290841	0.00306427	0.0068556	0.00568837	0.00122313	0.00546458	3.85036e-06	0.6661967	1.333803	0.0117733	0.114597	0.50872	1.96572	8.72625	84.9379	3.211814	2.002116	0.0207304	0.0136742	0.026345	0.0524336	0.00168436	0.00357503	0.000887828	0.00227892	0.00753392	0.0044113	0.00208829	0.00374957	0.00535881	0.000124395	0.0233529	0.0135013	0.00908217	0.0103743	0.0209618	0.0627743	0.0144703	0.0396888	0.0399038	0.0157679	0.00192586	0.00334126	0.0415973	0.00261282	0.00224094	0.0132308	0.0125866	0.00403544	0.169311	0.0793933	0.0309324	0.0311377	0.00809891	0.0244541	0.000681986	0.00485619	0.00951174	0.00482918	0.0448648	0.00652403	0.0125852	0.0132597	0.0296655	0.0246146	0.00529273	0.0236463	1.66612e-05	0.111789	0.888211	0.1117892	0.2310969
720	-740.9742	-810.6552	69.68099	0.00562248	0.00549996	0.011879	0.0237828	0.000825534	0.00091393	0.000239751	0.0005243	0.000465015	0.00621062	0.00337731	0.00139733	0.000581532	0.000740026	0.0118733	0.00391309	0.00193241	0.000726418	0.0034771	0.00260597	0.000955847	0.00979543	0.00303925	0.00459126	0.000150798	0.00158204	0.00553546	0.000295411	0.00405426	0.00450512	0.00145366	0.000175068	0.0307271	0.0120712	0.0061685	0.00259009	0.000766533	0.00132351	0.010974	0.00213644	0.00193416	0.00215925	0.0107842	0.000761692	0.00818762	0.00502296	0.00905927	0.00478062	0.00146535	0.0053825	0.000337241	0.7463483	1.253652	0.0165691	0.135378	0.535869	1.86613	7.38673	60.3532	2.964737	1.679714	0.0234903	0.0229784	0.0496294	0.0993626	0.00344901	0.00381832	0.00100166	0.00219048	0.00194279	0.0259475	0.0141101	0.00583793	0.00242959	0.00309177	0.0496056	0.0163486	0.00807344	0.00303491	0.014527	0.0108875	0.00399345	0.0409245	0.0126977	0.0191819	0.000630019	0.00660961	0.0231267	0.0012342	0.0169384	0.018822	0.00607327	0.000731421	0.128375	0.0504326	0.0257715	0.0108212	0.00320251	0.00552953	0.0458485	0.00892588	0.00808077	0.00902118	0.0450556	0.00318229	0.0342072	0.0209855	0.0378488	0.019973	0.00612211	0.0224876	0.00140897	0.19603	0.80397	0.1960301	0.2393539
756	-738.2329	-807.9949	69.76202	0.029354	0.0157926	0.0164534	0.00681178	0.00153729	0.000730487	0.00227179	0.00173058	0.00169185	0.00836476	0.00339186	0.00250013	0.00302006	0.00172915	0.0117803	0.00469649	0.000231007	0.010902	0.00370004	0.0118329	0.00102117	0.002415	0.00616099	0.0129399	0.000604944	7.41359e-06	0.00412951	0.000876144	0.00197497	0.0110369	0.00436276	0.000609703	0.0439506	0.0252601	0.00943075	0.00342616	0.00764695	4.85817e-05	0.0206706	0.00262721	0.003124	0.00311493	0.00548246	0.00017534	0.00694724	0.00235045	0.00327405	0.00498504	0.00328758	0.00462808	0.00360232	0.6522529	1.347747	0.0210162	0.152022	0.555609	1.79983	6.57801	47.5823	2.792825	2.066295	0.0866682	0.0466279	0.0485789	0.0201119	0.00453886	0.00215678	0.00670749	0.00510956	0.00499522	0.0246971	0.0100145	0.00738168	0.00891676	0.00510534	0.0347816	0.0138665	0.000682053	0.0321883	0.0109244	0.0349368	0.00301503	0.00713032	0.0181904	0.0382053	0.00178611	2.18887e-05	0.0121924	0.00258683	0.00583112	0.0325865	0.0128811	0.00180016	0.129765	0.0745808	0.0278444	0.0101158	0.0225777	0.000143438	0.0610302	0.00775686	0.00922367	0.00919687	0.0161871	0.000517693	0.0205118	0.00693973	0.0096667	0.0147184	0.00970662	0.0136645	0.0106359	0.262795	0.737205	0.2627954	0.3386943
792	-743.7356	-813.926	70.19037	0.0349854	0.00432354	0.0230706	0.0123408	0.00402646	0.000412683	0.000578798	0.00198314	0.00216744	0.00504808	0.0013206	0.00139646	0.000490773	0.00234155	0.0122101	0.00457064	0.00267401	0.013633	0.00386336	0.0127042	0.0101515	0.00556871	0.00117957	0.00548187	0.000537014	1.77929e-05	0.0195079	0.00520347	0.00134722	0.00316945	0.000117833	0.00521797	0.034244	0.0173354	0.00239431	0.00246545	0.00571772	0.000239034	0.00745764	0.000147051	0.00600237	0.0268427	0.00565678	0.000585655	0.00294136	0.00239513	0.00139583	0.0048191	0.00306444	0.009875	0.00392949	0.785107	1.214893	0.0240245	0.162271	0.567035	1.76356	6.16253	41.6242	2.696094	1.547424	0.103156	0.0127482	0.0680246	0.0363874	0.0118722	0.00121681	0.00170661	0.00584737	0.0063908	0.0148845	0.00389384	0.00411753	0.00144707	0.00690416	0.0360019	0.0134767	0.00788443	0.0401976	0.0113913	0.0374588	0.0299323	0.0164196	0.00347803	0.0161636	0.00158341	5.24631e-05	0.05752	0.0153427	0.00397234	0.00934527	0.000347436	0.0153854	0.10097	0.0511141	0.00705974	0.00726949	0.0168589	0.000704802	0.0219892	0.000433586	0.0176983	0.0791468	0.0166793	0.00172683	0.00867273	0.00706215	0.00411568	0.0142094	0.00903563	0.0291169	0.0115863	0.173047	0.826953	0.173047	0.3391503
828	-745.4307	-813.6592	68.22846	0.00424168	0.000881685	0.00833264	0.0009202	0.000784425	0.000264224	0.000169163	0.00066199	0.000446469	0.00109947	0.000295105	0.000607291	0.00103588	0.000337096	0.00263469	0.00108328	0.00107538	0.00274217	0.00161044	0.00234316	0.00705334	0.00125445	0.00121566	0.00162091	4.87622e-05	3.44693e-05	0.00215456	0.000442936	0.0012334	0.00182006	0.00063133	0.000289011	0.0125206	0.00415303	0.00127261	0.00124251	0.00285364	0.00185617	0.00216672	0.000135797	0.00221427	0.0147882	0.000410276	0.00300951	0.00182722	0.00178444	0.00252611	8.70481e-05	0.00271144	0.00324222	0.00151128	0.5758391	1.424161	0.00858153	0.0982187	0.484823	2.06261	10.1814	116.529	3.440465	2.473193	0.0386738	0.00803882	0.0759734	0.00838998	0.00715205	0.00240908	0.00154236	0.00603574	0.00407071	0.0100245	0.00269064	0.00553701	0.00944471	0.0030735	0.024022	0.00987693	0.00980489	0.0250019	0.0146833	0.0213639	0.0643093	0.0114375	0.0110838	0.0147788	0.000444593	0.000314276	0.0196444	0.0040385	0.0112456	0.0165945	0.00575619	0.00263508	0.114157	0.0378655	0.0116031	0.0113287	0.0260182	0.0169238	0.0197552	0.00123814	0.0201888	0.134832	0.00374072	0.0274395	0.0166599	0.0162697	0.023032	0.000793667	0.0247217	0.0295612	0.0137792	0.31219	0.68781	0.3121903	0.1096783
864	-742.5227	-810.325	67.80234	0.00343697	0.000122709	0.0032257	0.00113007	0.000177668	0.00050598	0.000260384	0.00109403	0.000515404	1.01186e-05	0.00093929	0.000250906	0.000570096	0.000414889	0.00232651	0.00170939	0.0010352	0.00204511	0.00170931	0.00326375	0.00355372	0.00107638	0.000881703	0.000198587	0.00022022	0.000321494	0.000428261	0.00182681	0.000317974	0.00172125	0.000299682	0.000480527	0.00981027	0.00313737	0.000695982	0.00211062	0.00177043	0.000176501	0.00225356	0.000515343	0.00137372	0.0125641	0.0028239	0.000290635	0.0012216	0.000702237	0.00107964	7.35176e-05	0.00409798	0.00215372	0.000153845	0.5872532	1.412747	0.00619717	0.0838006	0.461395	2.16734	11.9331	161.364	3.675838	2.405686	0.0413719	0.00147708	0.0388288	0.013603	0.00213864	0.00609064	0.00313433	0.0131692	0.00620408	0.000121801	0.0113065	0.00302023	0.00686243	0.00499415	0.028005	0.0205765	0.012461	0.0246176	0.0205755	0.0392867	0.0427772	0.0129567	0.0106133	0.00239045	0.00265086	0.00386993	0.00515511	0.0219898	0.00382755	0.0207193	0.00360737	0.00578425	0.118089	0.0377655	0.00837775	0.0254062	0.0213112	0.0021246	0.0271267	0.00620334	0.0165359	0.151238	0.0339921	0.00349847	0.0147048	0.00845305	0.012996	0.000884954	0.0493286	0.025925	0.00185188	0.307788	0.692212	0.3077883	0.08307504
900	-750.1899	-817.792	67.6021	0.00390783	0.00336946	0.00378539	0.00183223	0.000321634	0.000170442	0.000302752	0.00135891	0.000358857	0.00160501	0.0032173	0.000137495	0.00193127	0.000126177	0.0037612	0.000159276	0.000542844	0.00152968	0.00221131	0.00506587	0.000843648	0.00190066	0.00874379	0.00163939	0.000136522	0.000134821	0.00111543	0.00150205	0.000440883	0.00293786	0.00186519	0.00013606	0.0136866	0.00487616	0.00156759	0.00263731	0.00337925	0.000270072	0.00206003	0.00153427	0.000952343	0.0084006	0.00171229	4.31757e-05	0.00245349	0.00730997	0.000473183	0.000734561	0.000381383	0.0016846	0.000139137	0.4789326	1.521067	0.00548323	0.0789446	0.452882	2.20808	12.6671	182.374	3.76434	3.175953	0.0350833	0.03025	0.0339841	0.0164492	0.00288753	0.00153017	0.00271801	0.0121999	0.00322171	0.0144092	0.0288839	0.00123439	0.0173383	0.00113278	0.0337669	0.00142993	0.00487348	0.013733	0.0198525	0.0454798	0.00757401	0.0170635	0.078499	0.014718	0.00122565	0.00121038	0.010014	0.0134849	0.00395811	0.0263752	0.0167451	0.0012215	0.122874	0.0437767	0.0140733	0.023677	0.0303378	0.00242462	0.0184943	0.0137742	0.00854984	0.075418	0.0153724	0.000387618	0.0220267	0.0656267	0.00424809	0.00659466	0.00342394	0.0151238	0.00124913	0.324421	0.675579	0.3244211	0.1113872
936	-749.3735	-816.6264	67.25285	0.00197053	0.00102864	0.00291063	0.00292987	0.000424192	0.000246676	0.000301127	0.000795988	0.000577739	0.00145268	0.00157472	0.000785279	0.000611585	1.8832e-05	0.00183167	0.000188666	0.000183346	0.000637806	0.00573088	0.00482623	0.00147371	8.69189e-05	0.00605442	0.000199005	1.28174e-05	0.000124688	0.00107583	0.000568465	0.00143321	0.00117955	0.00131045	0.000105464	0.00821141	0.00179348	0.000809929	0.00182126	0.00275255	0.00230739	0.00409828	0.00075511	4.0561e-05	0.00747099	0.00637872	0.000489627	0.00317647	0.00276704	0.000502239	0.000436378	0.000212011	0.000585644	0.000135633	0.4768337	1.523166	0.00447307	0.0714816	0.439066	2.27756	13.9896	223.56	3.911571	3.194335	0.0225471	0.0117699	0.0333038	0.033524	0.00485366	0.0028225	0.00344553	0.00910779	0.00661056	0.0166218	0.0180181	0.00898527	0.00699783	0.000215479	0.0209582	0.00215874	0.00209787	0.00729786	0.0655735	0.0552223	0.0168623	0.000994538	0.0692755	0.00227704	0.000146658	0.0014267	0.0123098	0.00650445	0.016399	0.0134965	0.0149943	0.00120673	0.093956	0.0205212	0.00926731	0.0208391	0.0314951	0.0264014	0.046893	0.00864006	0.000464104	0.085484	0.0729862	0.00560238	0.0363456	0.0316608	0.00574668	0.00499309	0.00242586	0.00670102	0.00155193	0.205307	0.794693	0.2053073	0.08739632
972	-739.3654	-808.8186	69.45326	0.0149381	0.0340039	0.011401	0.0109018	0.00109765	4.96365e-05	0.000579927	0.000278473	0.000902608	0.00429942	0.00367859	0.00253011	0.000863521	0.000676507	0.00528895	8.78328e-05	0.00223693	0.00756082	0.00871071	0.00937262	0.00108617	3.24258e-05	0.00411808	0.000802903	0.00256569	0.000109867	0.000232574	0.000992556	0.00577941	0.00315765	0.00281771	0.00025235	0.0367613	0.00488328	0.00637614	0.000606351	0.00699156	0.00215388	4.98016e-05	0.00103706	0.000865114	0.0221657	0.00137897	0.00229026	0.00702721	0.000519442	0.00156201	0.00117252	0.000821995	0.000689366	0.00156367	0.814127	1.185873	0.00968475	0.104186	0.493827	2.025	9.5982	103.255	3.353017	1.456619	0.0621587	0.141493	0.0474404	0.0453634	0.00456741	0.000206541	0.00241312	0.00115875	0.00375582	0.0178902	0.0153069	0.010528	0.00359318	0.002815	0.0220077	0.00036548	0.00930803	0.0314612	0.036246	0.0390002	0.00451963	0.000134926	0.0171357	0.00334094	0.010676	0.000457167	0.000967758	0.00413011	0.0240486	0.0131392	0.0117247	0.00105005	0.152967	0.0203197	0.0265316	0.00252307	0.0290924	0.00896248	0.000207228	0.00431528	0.00359981	0.0922334	0.00573801	0.00952997	0.0292408	0.00216144	0.00649967	0.00487895	0.00342039	0.00286851	0.00650657	0.159588	0.840412	0.1595885	0.2403222
